S1_pixel_ID,date,moran,z,p
1,218,0.595374,33.320187,0
2,218,0.607223,33.988191,0
3,218,0.577542,32.252885,0
4,218,0.740216,41.615541,0
5,218,0.739956,42.180551,0
6,218,0.550698,30.808178,0
7,218,0.543265,30.377336,0
8,218,0.544184,30.895108,0
9,218,0.689735,38.834546,0
10,218,0.560843,31.75078,0
11,218,0.673714,37.627371,0
13,218,0.573527,32.055011,0
14,218,0.530463,29.677013,0
15,218,0.688687,38.931483,0
16,218,0.702912,39.34404,0
17,218,0.699004,39.066707,0
18,218,0.642242,35.918364,0
19,218,0.581353,32.466264,0
20,218,0.718267,40.354302,0
21,218,0.617323,34.473531,0
22,218,0.58213,32.827602,0
23,218,0.553093,30.918095,0
24,218,0.693006,39.258609,0
25,218,0.56511,32.13377,0
26,218,0.647296,36.641954,0
27,218,0.584729,32.749534,0
28,218,0.681378,38.169306,0
29,218,0.618687,34.578947,0
30,218,0.529292,29.65616,0
31,218,0.556243,31.295587,0
33,218,0.575861,32.164661,0
34,218,0.621025,34.867378,0
35,218,0.609152,34.159988,0
36,218,0.60346,33.770795,0
37,218,0.660743,36.913268,0
38,218,0.688878,38.641294,0
40,218,0.669397,37.676426,0
41,218,0.512165,28.904577,0
42,218,0.678944,38.461872,0
43,218,0.754259,42.315371,0
44,218,0.688581,38.733847,0
47,218,0.722916,40.392799,0
48,218,0.459111,26.061253,0
49,218,0.652202,36.803105,0
50,218,0.594799,33.877363,0
51,218,0.646197,36.135145,0
53,218,0.635934,36.067436,0
54,218,0.627265,35.095879,0
55,218,0.602283,33.650419,0
56,218,0.720672,40.354039,0
57,218,0.561614,31.483832,0
58,218,0.653582,36.58071,0
59,218,0.705042,39.436515,0
60,218,0.55324,30.911854,0
61,218,0.615069,34.686656,0
62,218,0.58114,32.566514,0
63,218,0.703853,39.434264,0
64,218,0.646698,36.202258,0
66,218,0.614145,34.368763,0
67,218,0.592258,33.213279,0
68,218,0.542605,30.376294,0
69,218,0.657837,36.86035,0
70,218,0.610454,34.117562,0
71,218,0.725766,40.773727,0
72,218,0.644103,36.175921,0
75,218,0.532662,29.780051,0
77,218,0.78284,44.419788,0
78,218,0.504518,28.201852,0
79,218,0.612987,34.254284,0
80,218,0.728462,40.897528,0
82,218,0.645255,36.064155,0
83,218,0.646548,36.424378,0
84,218,0.693613,38.860204,0
85,218,0.517593,28.967252,0
86,218,0.682298,38.484522,0
87,218,0.675031,37.950615,0
88,218,0.608204,34.275897,0
89,218,0.608175,34.564156,0
90,218,0.471,26.295037,0
91,218,0.632449,35.361698,0
92,218,0.713398,39.943668,0
93,218,0.65059,36.597398,0
94,218,0.605952,33.880817,0
95,218,0.455067,25.471995,0
96,218,0.621499,34.811853,0
97,218,0.550571,30.753942,0
98,218,0.646021,36.244559,0
99,218,0.765631,43.203722,0
100,218,0.606678,34.020531,0
102,218,0.62117,35.104928,0
103,218,0.627067,35.067917,0
104,218,0.62614,36.130542,0
106,218,0.625457,37.508757,0
107,218,0.691077,39.021313,0
108,218,0.646971,37.176201,0
109,218,0.610999,34.277539,0
110,218,0.741874,41.559405,0
111,218,0.511449,28.723852,0
112,218,0.702964,39.378425,0
113,218,0.536978,30.075669,0
115,218,0.652647,36.67265,0
117,218,0.595297,33.429189,0
118,218,0.667987,37.761208,0
119,218,0.62328,34.928188,0
120,218,0.533087,29.850999,0
121,218,0.693492,38.900374,0
122,218,0.584906,32.751533,0
123,218,0.713126,39.933767,0
124,218,0.605004,33.824143,0
125,218,0.643134,36.570171,0
126,218,0.708133,40.68679,0
127,218,0.544774,30.629759,0
128,218,0.54407,30.493296,0
129,218,0.654497,37.089869,0
130,218,0.66294,37.106315,0
131,218,0.677753,38.035481,0
132,218,0.560951,31.590731,0
133,218,0.621369,35.317182,0
134,218,0.688136,38.55307,0
135,218,0.671633,37.524301,0
136,218,0.702712,39.319624,0
137,218,0.72479,40.945282,0
138,218,0.61263,34.254522,0
139,218,0.647229,36.233936,0
142,218,0.726,40.745275,0
143,218,0.58695,32.87248,0
144,218,0.711878,40.841117,0
145,218,0.638805,35.898784,0
146,218,0.56239,31.483672,0
147,218,0.547617,31.030183,0
148,218,0.609354,34.124101,0
150,218,0.605697,34.003695,0
151,218,0.550034,30.735662,0
153,218,0.661096,37.008605,0
154,218,0.562171,31.921489,0
155,218,0.528978,29.646532,0
156,218,0.600752,33.619937,0
157,218,0.72049,40.43307,0
158,218,0.59946,33.598766,0
159,218,0.576067,32.272502,0
160,218,0.656322,36.824991,0
161,218,0.713735,40.096106,0
162,218,0.505463,28.25778,0
163,218,0.530479,29.659863,0
164,218,0.685901,39.260644,0
165,218,0.60535,33.968392,0
166,218,0.689649,39.398165,0
167,218,0.584844,32.680961,0
168,218,0.732437,41.047795,0
169,218,0.533359,29.879574,0
170,218,0.651837,36.779443,0
171,218,0.676673,38.001403,0
172,218,0.506143,28.28431,0
173,218,0.647073,36.222252,0
174,218,0.510818,28.562431,0
175,218,0.477108,26.647876,0
176,218,0.611232,34.267068,0
177,218,0.644834,36.134061,0
178,218,0.64814,36.372999,0
179,218,0.566765,31.905072,0
180,218,0.641961,35.885271,0
181,218,0.775443,43.504842,0
182,218,0.68179,38.424084,0
183,218,0.623728,34.975813,0
184,218,0.728403,41.024288,0
185,218,0.608376,34.077903,0
186,218,0.580629,32.498579,0
187,218,0.523183,29.216273,0
188,218,0.35594,19.886215,0
189,218,0.624857,35.141481,0
190,218,0.641218,36.01294,0
191,218,0.666598,37.367865,0
192,218,0.70311,39.776223,0
193,218,0.676363,38.349523,0
194,218,0.633431,35.445769,0
195,218,0.6218,35.436655,0
196,218,0.534569,29.882374,0
197,218,0.731898,41.45503,0
198,218,0.633875,35.488678,0
199,218,0.700973,39.412723,0
201,218,0.717158,40.134584,0
202,218,0.724989,40.770763,0
203,218,0.670672,38.219716,0
204,218,0.704092,39.615394,0
205,218,0.629857,35.204053,0
207,218,0.673828,37.709554,0
208,218,0.691921,38.76429,0
210,218,0.454723,25.393529,0
211,218,0.551093,30.845067,0
213,218,0.5186,33.192387,0
214,218,0.542327,30.497295,0
215,218,0.575809,34.414544,0
217,218,0.507945,28.359308,0
218,218,0.617046,34.633161,0
219,218,0.620925,34.814182,0
220,218,0.67701,37.828245,0
221,218,0.546279,30.531278,0
222,218,0.654327,36.606354,0
223,218,0.425794,23.804343,0
224,218,0.541097,30.317261,0
225,218,0.635672,35.813027,0
226,218,0.629596,35.228036,0
227,218,0.612013,34.287478,0
228,218,0.688074,38.501641,0
229,218,0.517503,29.193086,0
231,218,0.696419,39.108694,0
232,218,0.692967,38.76499,0
233,218,0.597324,33.44364,0
234,218,0.689173,38.615281,0
235,218,0.725336,40.611453,0
236,218,0.660028,38.778814,0
237,218,0.645308,36.099028,0
238,218,0.703887,39.994016,0
239,218,0.637853,35.682687,0
240,218,0.624031,34.86133,0
241,218,0.629331,35.400072,0
242,218,0.526352,29.461469,0
243,218,0.719982,40.344503,0
244,218,0.518729,28.991335,0
245,218,0.575541,32.446876,0
246,218,0.463778,25.901875,0
247,218,0.628024,35.479981,0
248,218,0.717162,40.077017,0
250,218,0.68845,38.927817,0
251,218,0.585758,32.754148,0
252,218,0.594088,33.2291,0
254,218,0.69733,39.107178,0
255,218,0.493591,27.631432,0
257,218,0.654979,36.741312,0
258,218,0.561869,31.414721,0
259,218,0.607218,34.243467,0
260,218,0.555531,31.097716,0
261,218,0.701291,39.600454,0
262,218,0.684198,38.539295,0
264,218,0.630405,35.182717,0
265,218,0.685964,38.434031,0
266,218,0.630355,35.215529,0
267,218,0.775628,43.41167,0
268,218,0.636501,35.865891,0
269,218,0.590586,33.511194,0
270,218,0.515918,28.881797,0
271,218,0.573214,32.05409,0
272,218,0.586516,32.781009,0
273,218,0.694185,39.334898,0
274,218,0.615989,34.494361,0
275,218,0.593292,33.154717,0
276,218,0.540816,30.311877,0
277,218,0.639168,36.138462,0
278,218,0.649481,38.834269,0
279,218,0.780892,43.718542,0
280,218,0.6298,35.166553,0
281,218,0.462968,26.038895,0
284,218,0.622278,35.009812,0
285,218,0.706584,39.574861,0
287,218,0.582212,32.557935,0
288,218,0.549741,30.761527,0
289,218,0.60278,33.844782,0
291,218,0.686141,38.347091,0
293,218,0.808306,45.375793,0
294,218,0.676652,37.837215,0
295,218,0.635016,35.852632,0
296,218,0.551997,31.517156,0
297,218,0.662362,37.112923,0
298,218,0.491674,27.496367,0
299,218,0.495615,27.693779,0
300,218,0.413505,23.101366,0
301,218,0.719107,40.482007,0
302,218,0.630524,35.431551,0
303,218,0.612975,34.230711,0
304,218,0.674521,37.889673,0
305,218,0.567439,31.695514,0
306,218,0.714971,40.509651,0
308,218,0.668394,37.40645,0
310,218,0.72407,40.466016,0
311,218,0.602531,34.285893,0
312,218,0.447104,25.012605,0
313,218,0.58226,32.568516,0
314,218,0.691921,38.69118,0
316,218,0.677924,38.022292,0
317,218,0.640904,36.047081,0
318,218,0.643077,36.565634,0
319,218,0.533236,30.240149,0
320,218,0.591277,33.01319,0
321,218,0.661193,36.935092,0
322,218,0.604628,33.779898,0
323,218,0.632903,35.893495,0
324,218,0.708921,39.616739,0
325,218,0.633546,35.512936,0
326,218,0.656134,37.048841,0
327,218,0.605788,34.182357,0
328,218,0.71992,40.301818,0
329,218,0.630439,35.702292,0
330,218,0.57234,32.144942,0
331,218,0.693213,39.903952,0
332,218,0.609968,34.26305,0
333,218,0.633771,35.440786,0
334,218,0.617575,34.591982,0
335,218,0.635917,35.573128,0
336,218,0.666932,37.280347,0
337,218,0.626521,35.885394,0
338,218,0.674496,37.952499,0
339,218,0.702924,39.844996,0
341,218,0.639597,36.270537,0
342,218,0.678938,38.421415,0
343,218,0.590308,34.196783,0
344,218,0.624686,34.944304,0
345,218,0.604125,33.878642,0
346,218,0.472796,26.433258,0
348,218,0.593846,33.926921,0
349,218,0.614912,34.385591,0
350,218,0.580329,32.479651,0
351,218,0.545447,30.548055,0
352,218,0.657043,36.9597,0
353,218,0.699173,39.68286,0
354,218,0.597746,33.395357,0
355,218,0.464727,25.954944,0
356,218,0.574012,32.348497,0
357,218,0.588529,32.955882,0
358,218,0.665895,38.396956,0
359,218,0.49416,27.588393,0
360,218,0.548553,30.865116,0
361,218,0.436638,24.385792,0
363,218,0.601131,33.747033,0
365,218,0.675966,37.854361,0
366,218,0.695113,38.842464,0
367,218,0.789857,45.312835,0
368,218,0.56675,31.732472,0
371,218,0.734089,41.000264,0
372,218,0.638718,36.813506,0
373,218,0.556791,31.14015,0
374,218,0.683302,38.65049,0
375,218,0.553413,30.915485,0
377,218,0.65641,36.889875,0
378,218,0.625516,34.976733,0
379,218,0.612518,34.236228,0
380,218,0.717472,40.184687,0
381,218,0.617729,35.335934,0
382,218,0.532786,29.940703,0
383,218,0.747981,43.235513,0
384,218,0.539021,30.263597,0
385,218,0.689788,38.610892,0
386,218,0.45589,25.462118,0
387,218,0.691535,39.908013,0
388,218,0.578783,32.337971,0
391,218,0.764349,42.962473,0
392,218,0.57421,32.111682,0
393,218,0.660481,37.014769,0
394,218,0.569841,32.350545,0
395,218,0.70598,39.494608,0
396,218,0.628797,35.274281,0
397,218,0.615116,34.471483,0
398,218,0.633435,35.463869,0
399,218,0.708817,40.447629,0
400,218,0.575614,32.328255,0
402,218,0.600848,37.473121,0
403,218,0.573096,32.103929,0
404,218,0.483049,31.93697,0
405,218,0.533083,29.9432,0
406,218,0.672639,37.570511,0
407,218,0.664904,37.165838,0
408,218,0.597019,33.479373,0
409,218,0.605444,37.177586,0
410,218,0.752483,42.110102,0
411,218,0.702613,39.486979,0
413,218,0.580737,32.51276,0
414,218,0.607845,34.185189,0
415,218,0.582186,32.673689,0
416,218,0.679,38.05863,0
417,218,0.794247,44.397207,0
419,218,0.647653,36.401613,0
420,218,0.674001,37.696716,0
421,218,0.59424,33.247238,0
422,218,0.620169,34.669283,0
423,218,0.633189,38.243525,0
424,218,0.663437,37.122719,0
425,218,0.602428,33.719356,0
426,218,0.573372,32.421236,0
428,218,0.59793,33.431646,0
429,218,0.711137,40.561512,0
430,218,0.499174,27.901904,0
431,218,0.68196,38.220435,0
432,218,0.617978,34.638183,0
433,218,0.69975,40.02812,0
434,218,0.717737,40.107231,0
436,218,0.707141,39.636463,0
438,218,0.639684,36.035971,0
439,218,0.618386,36.083226,0
440,218,0.618372,34.735793,0
441,218,0.675545,37.929993,0
442,218,0.666308,37.25441,0
443,218,0.493919,27.623842,0
444,218,0.682272,38.15121,0
445,218,0.598345,33.506428,0
446,218,0.669019,37.418936,0
448,218,0.619521,34.844526,0
449,218,0.55025,30.824842,0
450,218,0.643601,36.436793,0
452,218,0.649515,36.336114,0
453,218,0.634958,35.549851,0
454,218,0.660306,37.029954,0
455,218,0.6247,35.012818,0
456,218,0.773861,43.318985,0
457,218,0.619163,34.84916,0
458,218,0.64176,36.155758,0
459,218,0.579173,32.513653,0
460,218,0.737575,41.376751,0
461,218,0.515538,28.825444,0
462,218,0.70324,39.390887,0
463,218,0.560815,32.316879,0
464,218,0.70504,39.447302,0
465,218,0.670692,37.587959,0
466,218,0.644995,36.062279,0
467,218,0.67156,37.527985,0
469,218,0.506253,28.276782,0
470,218,0.450152,25.14507,0
471,218,0.58668,32.944138,0
472,218,0.649849,36.270616,0
475,218,0.707233,39.659671,0
476,218,0.547266,30.571757,0
477,218,0.628771,35.218748,0
478,218,0.620543,34.950505,0
479,218,0.508154,28.68334,0
480,218,0.570915,32.285601,0
481,218,0.730552,41.272145,0
482,218,0.525573,29.399288,0
483,218,0.526659,30.877653,0
485,218,0.599576,33.545035,0
487,218,0.761628,42.671068,0
488,218,0.63666,35.680714,0
490,218,0.751713,42.092947,0
491,218,0.579488,32.392208,0
492,218,0.501633,28.759059,0
494,218,0.658452,36.982063,0
495,218,0.473558,26.611528,0
496,218,0.595023,33.791059,0
499,218,0.703456,40.323441,0
501,218,0.524107,29.63417,0
502,218,0.660066,36.961489,0
503,218,0.518654,29.012693,0
504,218,0.631103,35.676011,0
505,218,0.667005,37.433067,0
506,218,0.743657,41.861914,0
507,218,0.53549,30.009992,0
508,218,0.537968,30.082924,0
509,218,0.609167,34.295098,0
510,218,0.610663,34.129916,0
511,218,0.556325,31.312846,0
513,218,0.676656,37.929409,0
514,218,0.6927,38.817312,0
515,218,0.722441,40.411475,0
516,218,0.618549,34.773717,0
517,218,0.726341,41.006668,0
519,218,0.550913,31.176507,0
521,218,0.71607,40.706833,0
522,218,0.588706,33.350828,0
523,218,0.59558,33.248674,0
524,218,0.657361,36.78048,0
525,218,0.615754,34.780152,0
527,218,0.621659,34.70818,0
528,218,0.573789,32.047112,0
529,218,0.465022,25.966995,0
530,218,0.590615,33.003061,0
531,218,0.611944,34.260612,0
532,218,0.576961,32.230766,0
533,218,0.666251,37.278087,0
534,218,0.644452,36.037241,0
535,218,0.579981,32.492273,0
536,218,0.75624,42.199163,0
537,218,0.557143,31.482984,0
538,218,0.702477,39.242299,0
539,218,0.602373,33.863289,0
541,218,0.697387,39.032679,0
542,218,0.610018,34.10801,0
543,218,0.671481,37.775737,0
544,218,0.646529,36.419833,0
546,218,0.610165,34.152312,0
548,218,0.704081,39.615657,0
549,218,0.571325,32.054725,0
552,218,0.721845,40.453056,0
553,218,0.680913,38.867543,0
555,218,0.550112,30.71757,0
556,218,0.626227,35.068567,0
557,218,0.532393,29.741353,0
558,218,0.642698,35.889406,0
559,218,0.62617,35.156747,0
560,218,0.64736,36.297101,0
561,218,0.622284,34.876246,0
562,218,0.667874,40.022077,0
564,218,0.593844,33.604209,0
565,218,0.59301,33.129327,0
566,218,0.638383,35.685085,0
567,218,0.668375,38.431123,0
568,218,0.680287,38.153587,0
569,218,0.417697,23.322706,0
570,218,0.66341,37.808467,0
571,218,0.52675,29.552247,0
572,218,0.640216,35.891841,0
573,218,0.693957,38.907655,0
574,218,0.668047,37.612932,0
575,218,0.549204,30.683267,0
577,218,0.604056,33.853212,0
578,218,0.646302,36.428878,0
579,218,0.525999,29.432406,0
580,218,0.661795,37.149094,0
581,218,0.440811,27.70539,0
582,218,0.649313,36.397519,0
583,218,0.651821,36.507729,0
584,218,0.810957,45.624827,0
585,218,0.87262,48.928662,0
588,218,0.53051,29.645877,0
589,218,0.536373,30.663631,0
590,218,0.631877,36.462299,0
591,218,0.573341,32.144642,0
592,218,0.53749,30.123144,0
593,218,0.687409,38.624727,0
595,218,0.648966,36.272241,0
596,218,0.615278,35.020961,0
597,218,0.720694,40.897243,0
599,218,0.599111,33.475915,0
600,218,0.594295,33.230143,0
601,218,0.55146,30.927844,0
602,218,0.664716,37.256318,0
603,218,0.653702,36.562584,0
604,218,0.683507,38.614086,0
606,218,0.611579,34.346921,0
607,218,0.596534,33.576691,0
608,218,0.663669,37.528563,0
609,218,0.66685,37.399773,0
610,218,0.570757,31.912688,0
612,218,0.644072,36.210133,0
613,218,0.679581,38.077096,0
614,218,0.654137,36.58618,0
615,218,0.697056,39.134614,0
617,218,0.611322,34.3791,0
618,218,0.49006,27.671267,0
619,218,0.653899,36.510546,0
620,218,0.625841,35.065994,0
622,218,0.618611,34.557273,0
623,218,0.652353,36.441496,0
624,218,0.745243,41.830671,0
625,218,0.632818,35.42705,0
626,218,0.586756,32.781347,0
627,218,0.618899,34.625206,0
628,218,0.663521,37.196917,0
629,218,0.630138,35.344918,0
630,218,0.673968,38.281697,0
631,218,0.636591,35.846983,0
632,218,0.495726,27.689975,0
633,218,0.764357,43.013908,0
634,218,0.835007,46.898015,0
635,218,0.640909,36.320256,0
636,218,0.583197,32.639,0
637,218,0.601558,33.635793,0
638,218,0.592742,33.204398,0
639,218,0.612292,34.279078,0
640,218,0.575316,33.206199,0
641,218,0.659151,37.476683,0
642,218,0.587418,32.851761,0
644,218,0.661604,37.090506,0
645,218,0.798109,44.606176,0
646,218,0.598849,34.043542,0
648,218,0.499494,27.882213,0
649,218,0.598295,33.536486,0
650,218,0.657741,37.776584,0
651,218,0.605184,33.824889,0
652,218,0.604602,33.857743,0
653,218,0.66217,37.412213,0
654,218,0.650886,36.4698,0
656,218,0.648069,36.405926,0
658,218,0.611189,34.177058,0
659,218,0.681901,38.563874,0
660,218,0.597272,33.4141,0
661,218,0.695065,39.163467,0
662,218,0.558231,32.327867,0
663,218,0.708484,39.928742,0
665,218,0.719072,40.623884,0
666,218,0.565804,31.624296,0
667,218,0.662456,37.195482,0
669,218,0.635991,35.702134,0
670,218,0.60734,34.432845,0
672,218,0.65272,36.551177,0
673,218,0.564799,31.597482,0
674,218,0.683311,38.190834,0
675,218,0.484296,27.083995,0
676,218,0.573795,32.259302,0
678,218,0.58942,32.992475,0
679,218,0.507479,28.444499,0
680,218,0.522118,29.180602,0
681,218,0.685899,38.368174,0
683,218,0.580508,32.520996,0
684,218,0.664716,37.622833,0
685,218,0.627383,35.149306,0
686,218,0.682749,38.567936,0
688,218,0.617712,34.81317,0
689,218,0.632697,35.53762,0
690,218,0.72979,40.939145,0
691,218,0.643894,36.445261,0
693,218,0.715527,40.095601,0
694,218,0.640561,35.763027,0
698,218,0.592383,33.409659,0
700,218,0.683907,38.953199,0
702,218,0.640451,35.911618,0
703,218,0.665235,37.306287,0
704,218,0.651061,36.517526,0
705,218,0.699702,39.212248,0
706,218,0.578012,32.327817,0
707,218,0.70485,39.465499,0
708,218,0.615872,35.317956,0
709,218,0.576405,32.336773,0
710,218,0.599926,33.779959,0
711,218,0.652361,36.697193,0
712,218,0.693955,40.185971,0
713,218,0.658005,36.88872,0
714,218,0.561234,31.428184,0
715,218,0.627932,35.157305,0
716,218,0.625507,36.333235,0
717,218,0.471512,26.35707,0
718,218,0.647495,37.093313,0
719,218,0.525958,29.75505,0
721,218,0.597848,33.423311,0
722,218,0.701415,39.303196,0
723,218,0.626059,34.968892,0
724,218,0.607372,34.03592,0
728,218,0.564952,31.602708,0
729,218,0.558317,31.188422,0
730,218,0.700488,39.823178,0
731,218,0.609966,34.128104,0
732,218,0.475157,26.591882,0
733,218,0.534224,30.145485,0
736,218,0.559924,32.394394,0
737,218,0.679857,37.995588,0
738,218,0.629329,35.186528,0
739,218,0.658033,36.790444,0
740,218,0.615426,34.756368,0
742,218,0.546906,30.762772,0
744,218,0.655973,37.12369,0
745,218,0.490427,28.246914,0
746,218,0.685992,38.35841,0
747,218,0.616962,34.52077,0
748,218,0.591501,33.064752,0
749,218,0.629682,35.177642,0
750,218,0.549421,30.901489,0
751,218,0.688808,40.644336,0
753,218,0.544345,30.483402,0
754,218,0.621805,34.954105,0
755,218,0.640365,36.034531,0
756,218,0.672158,37.672772,0
758,218,0.650759,37.003801,0
759,218,0.575127,32.45475,0
760,218,0.562575,31.528967,0
761,218,0.686696,38.763699,0
762,218,0.549888,30.703348,0
763,218,0.558326,31.249006,0
765,218,0.667859,37.329236,0
766,218,0.540893,30.367671,0
767,218,0.560659,31.69764,0
768,218,0.566353,31.774783,0
769,218,0.734375,41.803824,0
771,218,0.643178,36.043883,0
772,218,0.671142,38.449574,0
773,218,0.644683,36.594596,0
774,218,0.638908,35.689864,0
775,218,0.542731,30.300422,0
776,218,0.601997,33.77926,0
777,218,0.580451,32.604841,0
778,218,0.767988,43.18754,0
779,218,0.644976,36.531252,0
780,218,0.695433,39.025227,0
781,218,0.568202,31.776755,0
782,218,0.667037,38.281521,0
783,218,0.471032,26.321745,0
784,218,0.737235,41.236168,0
785,218,0.55591,31.053697,0
786,218,0.586101,32.82428,0
787,218,0.4786,26.744052,0
788,218,0.652586,36.622885,0
789,218,0.592318,33.091922,0
790,218,0.702515,39.375255,0
792,218,0.777941,43.909865,0
793,218,0.6797,38.372612,0
794,218,0.717428,40.41816,0
795,218,0.568968,31.777999,0
796,218,0.712135,40.261058,0
798,218,0.703686,39.317597,0
799,218,0.625189,35.526695,0
800,218,0.586178,32.963834,0
801,218,0.53739,30.015512,0
803,218,0.728462,42.046677,0
804,218,0.709673,40.6019,0
805,218,0.609209,34.112407,0
806,218,0.672107,37.736192,0
807,218,0.650186,36.337848,0
809,218,0.485363,27.261856,0
810,218,0.561462,31.5226,0
811,218,0.637111,35.827179,0
